,Id_article,Id_obs,Authors,Title,DOI,Year_of_publication,Experiment_period,Experiment_year,Country,Study_site,Latitude,Longitude,Continent,Climate_zone,Geocoordinates,Soil_type_WRB_USDA,Soil_texture,Soil_pH,Greenhouse,Organic_ferti,Mineral_ferti,Pesticide,Irrigation,Nitrogen_rate_kg_ha,Additional_factor,Intercropping_design,Intercropping_pattern,Crop_1_Common_Name,Crop_1_Scientific_Name,Crop_2_Common_Name,Crop_2_Scientific_Name,Crop_1_yield_sole,Crop_2_yield_sole,Crop_1_yield_intercropped,Crop_2_yield_intercropped,Yield_total_intercropping,Yield_unit,Yield_measure,Data_location,LER_crop1,LER_crop2,LER_tot,LER_crop_1_calc,LER_crop_2_calc,LER_tot_calc
39,5,40,Adeniyi OR,"Economic aspects of intercropping systems of vegetables (okra, tomato and cowpea)",10.5897/AJPS.9000070,2011,2007-2008,2008,Nigeria,Agricultural Research Farm of Adeyemi College of Education,7.0833333,4.91666666666666,Sub-Saharan Africa,Aw,Exact,,Sandy loam (SL),5.5,No,No,No,Yes,,0,Density 33/67,Replacement,Row,Tomato,Solanum lycopersicum L.,Cowpea,Vigna unguiculata L. Walp.,15636.82,1972.88,4765.05,894.34,5659.39,Kg/ha,,Table 5,0.305,0.453,0.758,0.30473267582539165,0.4533169782247273,0.7580496540501189
40,5,41,Adeniyi OR,"Economic aspects of intercropping systems of vegetables (okra, tomato and cowpea)",10.5897/AJPS.9000070,2011,2007-2008,2007,Nigeria,Agricultural Research Farm of Adeyemi College of Education,7.0833333,4.91666666666666,Sub-Saharan Africa,Aw,Exact,,Sandy loam (SL),5.5,No,No,No,Yes,,0,Density 67/33,Replacement,Row,Tomato,Solanum lycopersicum L.,Cowpea,Vigna unguiculata L. Walp.,20127.88,1705.65,15373.87,1394.38,16768.25,Kg/ha,,Table 5,0.764,0.818,1.581,0.7638097007732558,0.8175065224401254,1.5813162232133813
41,5,42,Adeniyi OR,"Economic aspects of intercropping systems of vegetables (okra, tomato and cowpea)",10.5897/AJPS.9000070,2011,2007-2008,2008,Nigeria,Agricultural Research Farm of Adeyemi College of Education,7.0833333,4.91666666666666,Sub-Saharan Africa,Aw,Exact,,Sandy loam (SL),5.5,No,No,No,Yes,,0,Density 67/33,Replacement,Row,Tomato,Solanum lycopersicum L.,Cowpea,Vigna unguiculata L. Walp.,15636.82,1972.88,10700.31,1496.02,12196.33,Kg/ha,,Table 5,0.684,0.758,1.443,0.6843021790875639,0.7582924455618182,1.4425946246493822
42,5,43,Adeniyi OR,"Economic aspects of intercropping systems of vegetables (okra, tomato and cowpea)",10.5897/AJPS.9000070,2011,2007-2008,2007,Nigeria,Agricultural Research Farm of Adeyemi College of Education,7.0833333,4.91666666666666,Sub-Saharan Africa,Aw,Exact,,Sandy loam (SL),5.5,No,No,No,Yes,,0,Density 50/50,Replacement,Row,Okra,Abelmoschus esculentus,Cowpea,Vigna unguiculata L. Walp.,7277.57,1754.67,3579.31,884.0,4463.3099999999995,Kg/ha,,Table 8,0.492,0.504,0.996,0.49182762927735496,0.5037984350333681,0.9956260643107231
43,5,44,Adeniyi OR,"Economic aspects of intercropping systems of vegetables (okra, tomato and cowpea)",10.5897/AJPS.9000070,2011,2007-2008,2008,Nigeria,Agricultural Research Farm of Adeyemi College of Education,7.0833333,4.91666666666666,Sub-Saharan Africa,Aw,Exact,,Sandy loam (SL),5.5,No,No,No,Yes,,0,Density 50/50,Replacement,Row,Okra,Abelmoschus esculentus,Cowpea,Vigna unguiculata L. Walp.,7903.25,1946.39,4180.26,958.67,5138.93,Kg/ha,,Table 8,0.529,0.493,1.021,0.5289292379717205,0.49253746679750715,1.0214667047692276
44,5,45,Adeniyi OR,"Economic aspects of intercropping systems of vegetables (okra, tomato and cowpea)",10.5897/AJPS.9000070,2011,2007-2008,2007,Nigeria,Agricultural Research Farm of Adeyemi College of Education,7.0833333,4.91666666666666,Sub-Saharan Africa,Aw,Exact,,Sandy loam (SL),5.5,No,No,No,Yes,,0,Density 33/67,Replacement,Row,Okra,Abelmoschus esculentus,Cowpea,Vigna unguiculata L. Walp.,7277.57,1754.67,2394.25,658.58,3052.83,Kg/ha,,Table 8,0.329,0.375,0.704,0.32899030857827544,0.37532983409985926,0.7043201426781347
45,5,46,Adeniyi OR,"Economic aspects of intercropping systems of vegetables (okra, tomato and cowpea)",10.5897/AJPS.9000070,2011,2007-2008,2008,Nigeria,Agricultural Research Farm of Adeyemi College of Education,7.0833333,4.91666666666666,Sub-Saharan Africa,Aw,Exact,,Sandy loam (SL),5.5,No,No,No,Yes,,0,Density 33/67,Replacement,Row,Okra,Abelmoschus esculentus,Cowpea,Vigna unguiculata L. Walp.,7903.25,1946.39,2809.29,682.65,3491.94,Kg/ha,,Table 8,0.355,0.351,0.706,0.3554600955303198,0.3507262162259362,0.706186311756256
46,5,47,Adeniyi OR,"Economic aspects of intercropping systems of vegetables (okra, tomato and cowpea)",10.5897/AJPS.9000070,2011,2007-2008,2007,Nigeria,Agricultural Research Farm of Adeyemi College of Education,7.0833333,4.91666666666666,Sub-Saharan Africa,Aw,Exact,,Sandy loam (SL),5.5,No,No,No,Yes,,0,Density 67/33,Replacement,Row,Okra,Abelmoschus esculentus,Cowpea,Vigna unguiculata L. Walp.,7277.57,1754.67,5053.83,1354.0,6407.83,Kg/ha,,Table 8,0.694,0.772,1.466,0.6944392152875204,0.7716550690443217,1.466094284331842
47,5,48,Adeniyi OR,"Economic aspects of intercropping systems of vegetables (okra, tomato and cowpea)",10.5897/AJPS.9000070,2011,2007-2008,2008,Nigeria,Agricultural Research Farm of Adeyemi College of Education,7.0833333,4.91666666666666,Sub-Saharan Africa,Aw,Exact,,Sandy loam (SL),5.5,No,No,No,Yes,,0,Density 67/33,Replacement,Row,Okra,Abelmoschus esculentus,Cowpea,Vigna unguiculata L. Walp.,7903.25,1946.39,5540.09,1492.87,7032.96,Kg/ha,,Table 8,0.701,0.767,1.468,0.700988833707652,0.7669942817215459,1.467983115429198
48,6,49,"Ahmed, M., Ishtiaque, S., Sarker, M.M.R., Khan, A.S.M.M.R., Choudhury, A.K., Hasan, M.K., Hossain, F., Paul, S.K., Islam, M.U.",Hybrid Maize and Chilli Intercropping in the Hilly Areas of Bandarban,10.3329/baj.v19i1.29869,2016,2014-2015,2014-2015,Bangladesh,"On-Farm Research Division (OFRD), Bandarban",23.987217,90.408747,South Asia,Aw,Estimated,,,,No,No,Yes,,Yes,370,Single row maize (150 cm x 25cm) + 3 rows chilli (50 cm x 40 cm),Replacement,Row,Maize,Zea mays L.,Pepper,Capsicum annuum L.,9.63,9.52,6.48,7.96,14.440000000000001,t/ha,Grain yield,Table 1 & 2,0.673,0.836,1.509,0.6728971962616822,0.8361344537815126,1.5090316500431948
49,6,50,"Ahmed, M., Ishtiaque, S., Sarker, M.M.R., Khan, A.S.M.M.R., Choudhury, A.K., Hasan, M.K., Hossain, F., Paul, S.K., Islam, M.U.",Hybrid Maize and Chilli Intercropping in the Hilly Areas of Bandarban,10.3329/baj.v19i1.29869,2016,2014-2015,2014-2015,Bangladesh,"On-Farm Research Division (OFRD), Bandarban",23.987217,90.408747,South Asia,Aw,Estimated,,,,No,No,Yes,,Yes,370,Single row maize (100 cm x 25 cm) + 2 rows chilli (50 cm x 40 cm),Replacement,Row,Maize,Zea mays L.,Pepper,Capsicum annuum L.,9.63,9.52,7.56,5.43,12.989999999999998,t/ha,Grain yield,Table 1 & 2,0.785,0.57,1.355,0.7850467289719625,0.5703781512605042,1.3554248802324667
50,7,51,"Al-Dalain, S.A.","Effect of Intercropping of Zea Maize with Potato Solanum tuberosum, L. on Potato Growth and on the Productivity and Land Equivalent Ratio of Potato and Zea Maize",aj.2009.164.170,2009,2006-2008,2006-2008,Jordan,"South region of the Dead sea, in the Jordan valley (350 rn below sea leve!).",32.024841,35.716869,Middle East & North Africa,BSk,Estimated,,Loamy sand (LS),7.4,No,Yes,Yes,,,Unclear,Potato 4.76 and zea maize 4.76 plant m-2,Additive,,Potato,Solanum tuberosum,Maize,Zea mays L.,35.5,21.0,16.7,19.3,36.0,t/ha,,Table 3 & 4,0.47,0.91,1.38,0.4704225352112676,0.9190476190476191,1.3894701542588868
51,7,52,"Al-Dalain, S.A.","Effect of Intercropping of Zea Maize with Potato Solanum tuberosum, L. on Potato Growth and on the Productivity and Land Equivalent Ratio of Potato and Zea Maize",aj.2009.164.170,2009,2006-2008,2006-2008,Jordan,"South region of the Dead sea, in the Jordan valley (350 rn below sea leve!).",32.024841,35.716869,Middle East & North Africa,BSk,Estimated,,Loamy sand (LS),7.4,No,Yes,Yes,,,Unclear,Potato 4.76 and zea maize 3.57 plant m-2,Additive,,Potato,Solanum tuberosum,Maize,Zea mays L.,35.5,21.0,21.0,16.8,37.8,t/ha,,Table 3 & 4,0.59,0.8,1.39,0.5915492957746479,0.8,1.3915492957746478
52,7,53,"Al-Dalain, S.A.","Effect of Intercropping of Zea Maize with Potato Solanum tuberosum, L. on Potato Growth and on the Productivity and Land Equivalent Ratio of Potato and Zea Maize",aj.2009.164.170,2009,2006-2008,2006-2008,Jordan,"South region of the Dead sea, in the Jordan valley (350 rn below sea leve!).",32.024841,35.716869,Middle East & North Africa,BSk,Estimated,,Loamy sand (LS),7.4,No,Yes,Yes,,,Unclear,Potato 4.76 and zea maize 2.38 plant m-2,Additive,,Potato,Solanum tuberosum,Maize,Zea mays L.,35.5,21.0,29.5,14.5,44.0,t/ha,,Table 3 & 4,0.83,0.69,1.52,0.8309859154929577,0.6904761904761905,1.5214621059691482
53,8,54,"Ali Qasim, S., Akbar Anjum, M., Hussain, S., Ahmad, S., Qasim, S.A., Anjum, M.A., Hussain, S., Ahmad, S., Ali Qasim, S., Akbar Anjum, M., Hussain, S., Ahmad, S.",Effect of pea intercropping on biological efficiencies and economics of some non-legume winter vegetables,ISSN: 0552-9034,2013,2010-2012,2010-2012,Pakistan,"Vegetable Research Area, Department of Horticulture, Bahauddin Zakariya University, Multan, Pakistan",30.257494,71.514811,South Asia,BWh,Estimated,,Loam (L),8.03,No,No,Yes,Yes,Yes,90,,Replacement,Row,Garlic,Allium sativum L.,Pea,Pisum sativum L.,6.4,3.66,2.19,3.49,5.68,t/ha,"Bulb yield, Curd yield, Pod yield & root yield",Table2,0.342,0.954,1.296,0.3421875,0.9535519125683061,1.295739412568306
54,8,55,"Ali Qasim, S., Akbar Anjum, M., Hussain, S., Ahmad, S., Qasim, S.A., Anjum, M.A., Hussain, S., Ahmad, S., Ali Qasim, S., Akbar Anjum, M., Hussain, S., Ahmad, S.",Effect of pea intercropping on biological efficiencies and economics of some non-legume winter vegetables,ISSN: 0552-9034,2013,2010-2012,2010-2012,Pakistan,"Vegetable Research Area, Department of Horticulture, Bahauddin Zakariya University, Multan, Pakistan",30.257494,71.514811,South Asia,BWh,Estimated,,Loam (L),8.03,No,No,Yes,Yes,Yes,90,,Replacement,Row,Turnip,Brassica rapa var. Rapa L.,Pea,Pisum sativum L.,28.83,3.66,20.45,2.25,22.7,t/ha,"Bulb yield, Curd yield, Pod yield & root yield",Table2,0.709,0.615,1.324,0.7093305584460632,0.6147540983606558,1.3240846568067188
55,8,56,"Ali Qasim, S., Akbar Anjum, M., Hussain, S., Ahmad, S., Qasim, S.A., Anjum, M.A., Hussain, S., Ahmad, S., Ali Qasim, S., Akbar Anjum, M., Hussain, S., Ahmad, S.",Effect of pea intercropping on biological efficiencies and economics of some non-legume winter vegetables,ISSN: 0552-9034,2013,2010-2012,2010-2012,Pakistan,"Vegetable Research Area, Department of Horticulture, Bahauddin Zakariya University, Multan, Pakistan",30.257494,71.514811,South Asia,BWh,Estimated,,Loam (L),8.03,No,No,Yes,Yes,Yes,90,,Replacement,Row,Cauliflower,Brassica oleracea L. var. italica,Pea,Pisum sativum L.,28.61,3.66,20.6,1.41,22.01,t/ha,"Bulb yield, Curd yield, Pod yield & root yield",Table2,0.72,0.385,1.105,0.7200279622509612,0.38524590163934425,1.1052738638903055
56,9,57,"Alves de Araujo Hendges, Ana Regia and Guimaraes, Marcelo de Almeida and Dovale Silva, Julio Cesar and Lima Neto, Benedito Pereira",﻿Agronomic performance and biological efficiency of kale intercropped with spice species,10.1590/1983-21252019v32n102rc,2019,2015,2015,Brazil,"﻿Diadactic Horta, Department of Plant Science, Federal University of Ceará (UFC), Fortaleza, CE, Brazil",-3.74,-38.5763888888888,Latin America & Caribbean,As,Exact,,,6.3,No,Yes,No,No,Yes,Unclear,,Additive,Strip,Kale,Brassica oleracea L. var. acephala DC.,Basil,Ocimum basilicum L.,3233.3,21022.1,947.2,16128.9,17076.1,Kg/ha,Fresh weight,Figure 2 & Table 1,,,,0.29295147372653324,0.7672354331869794,1.0601869069135126
57,9,58,"Alves de Araujo Hendges, Ana Regia and Guimaraes, Marcelo de Almeida and Dovale Silva, Julio Cesar and Lima Neto, Benedito Pereira",﻿Agronomic performance and biological efficiency of kale intercropped with spice species,10.1590/1983-21252019v32n102rc,2019,2015,2015,Brazil,"﻿Diadactic Horta, Department of Plant Science, Federal University of Ceará (UFC), Fortaleza, CE, Brazil",-3.74,-38.5763888888888,Latin America & Caribbean,As,Exact,,,6.3,No,Yes,No,No,Yes,Unclear,,Additive,Strip,Kale,Brassica oleracea L. var. acephala DC.,Chive,Allium schoenoprasum L.,3233.3,10600.0,1163.4,9710.0,10873.4,Kg/ha,Fresh weight,Figure 2 & Table 1,,,,0.3598181424550769,0.9160377358490566,1.2758558783041334
58,9,59,"Alves de Araujo Hendges, Ana Regia and Guimaraes, Marcelo de Almeida and Dovale Silva, Julio Cesar and Lima Neto, Benedito Pereira",﻿Agronomic performance and biological efficiency of kale intercropped with spice species,10.1590/1983-21252019v32n102rc,2019,2015,2015,Brazil,"﻿Diadactic Horta, Department of Plant Science, Federal University of Ceará (UFC), Fortaleza, CE, Brazil",-3.74,-38.5763888888888,Latin America & Caribbean,As,Exact,,,6.3,No,Yes,No,No,Yes,Unclear,,Additive,Strip,Kale,Brassica oleracea L. var. acephala DC.,Coriander,Coriandrum sativum L.,3233.3,37558.0,2630.6,36245.8,38876.4,Kg/ha,Fresh weight,Figure 2 & Table 1,,,,0.8135960164537778,0.9650620373821823,1.7786580538359602
59,9,60,"Alves de Araujo Hendges, Ana Regia and Guimaraes, Marcelo de Almeida and Dovale Silva, Julio Cesar and Lima Neto, Benedito Pereira",﻿Agronomic performance and biological efficiency of kale intercropped with spice species,10.1590/1983-21252019v32n102rc,2019,2015,2015,Brazil,"﻿Diadactic Horta, Department of Plant Science, Federal University of Ceará (UFC), Fortaleza, CE, Brazil",-3.74,-38.5763888888888,Latin America & Caribbean,As,Exact,,,6.3,No,Yes,No,No,Yes,Unclear,,Additive,Strip,Kale,Brassica oleracea L. var. acephala DC.,Parsley,Petroselinum crispum L.,3233.3,9433.3,5761.1,9710.0,15471.1,Kg/ha,Fresh weight,Figure 2 & Table 1,,,,1.7818018742461263,1.0293322591245906,2.811134133370717
60,10,61,"Amin, Md. Hafiz All and Sumi, Sumaia and Jutidamrongphan, Warangkana and Techato, Kua-anan",Economic potentiality of colocasia esculenta l. under multipurpose tree-based agroforestry systems,10.35495/ajab.2021.01.059,2022,2019,2019,Bangladesh,"Agroforestry and Environment Research Farm of Hajee Mohammad Danesh Science and Technology University, Dinajpur",25.2166667,8.38333333333334,South Asia,BWh,Exact,,Sandy loam (SL),5.1,No,Yes,Yes,,Yes,110,,,AF,Coco yam,Colocasia esculenta (L.) Schott,Chinaberrytree,Melia azedarach L.,9.78,,7.35,,,t/ha,,Table 6,,,,0.7515337423312883,,
61,10,62,"Amin, Md. Hafiz All and Sumi, Sumaia and Jutidamrongphan, Warangkana and Techato, Kua-anan",Economic potentiality of colocasia esculenta l. under multipurpose tree-based agroforestry systems,10.35495/ajab.2021.01.059,2022,2019,2019,Bangladesh,"Agroforestry and Environment Research Farm of Hajee Mohammad Danesh Science and Technology University, Dinajpur",25.2166667,8.38333333333334,South Asia,BWh,Exact,,Sandy loam (SL),5.1,No,Yes,Yes,,Yes,111,,,AF,Coco yam,Colocasia esculenta (L.) Schott,Woman's tongue,Albizia lebbeck (L.) Benth.,9.78,,10.0,,,t/ha,,Table 6,,,,1.0224948875255624,,
62,10,63,"Amin, Md. Hafiz All and Sumi, Sumaia and Jutidamrongphan, Warangkana and Techato, Kua-anan",Economic potentiality of colocasia esculenta l. under multipurpose tree-based agroforestry systems,10.35495/ajab.2021.01.059,2022,2019,2019,Bangladesh,"Agroforestry and Environment Research Farm of Hajee Mohammad Danesh Science and Technology University, Dinajpur",25.2166667,8.38333333333334,South Asia,BWh,Exact,,Sandy loam (SL),5.1,No,Yes,Yes,,Yes,112,,,AF,Coco yam,Colocasia esculenta (L.) Schott,White leadtree,Leucaena leucocephala (Lam.) de Wit,9.78,,3.39,,,t/ha,,Table 6,,,,0.3466257668711657,,
63,11,64,"Anjum, M.A., Qasim, S.A., Ahmad, S., HUSSAIN, S.",Assessment of advantages of pea and non-legume winter vegetable intercropping systems through competition and economic indices,10.1017/S0014479714000337,2015,2010–2012,2010–2012,Pakistan,"Multan, Pakistan",30.265703,71.504721,South Asia,BWh,Estimated,,Loam (L),8.03,No,No,Yes,Yes,Yes,90,,Additive,Mixed,Pea,Pisum sativum L.,Garlic,Allium sativum L.,3.66,6.4,3.49,2.19,5.68,t/ha,Marketable yield,Table 1 & 2,0.95,0.34,1.29,0.9535519125683061,0.3421875,1.295739412568306
64,11,65,"Anjum, M.A., Qasim, S.A., Ahmad, S., HUSSAIN, S.",Assessment of advantages of pea and non-legume winter vegetable intercropping systems through competition and economic indices,10.1017/S0014479714000337,2015,2010–2012,2010–2012,Pakistan,"Multan, Pakistan",30.265703,71.504721,South Asia,BWh,Estimated,,Loam (L),8.03,No,No,Yes,Yes,Yes,90,,Additive,Mixed,Pea,Pisum sativum L.,Turnip,Brassica rapa var. Rapa L.,3.66,28.83,2.25,20.45,22.7,t/ha,Marketable yield,Table 1 & 2,0.61,0.71,1.32,0.6147540983606558,0.7093305584460632,1.3240846568067188
65,11,66,"Anjum, M.A., Qasim, S.A., Ahmad, S., HUSSAIN, S.",Assessment of advantages of pea and non-legume winter vegetable intercropping systems through competition and economic indices,10.1017/S0014479714000337,2015,2010–2012,2010–2012,Pakistan,"Multan, Pakistan",30.265703,71.504721,South Asia,BWh,Estimated,,Loam (L),8.03,No,No,Yes,Yes,Yes,90,,Additive,Mixed,Pea,Pisum sativum L.,Cauliflower,Brassica oleracea L. var. italica,3.66,28.61,1.41,20.6,22.01,t/ha,Marketable yield,Table 1 & 2,0.39,0.7,1.09,0.38524590163934425,0.7200279622509612,1.1052738638903055
66,12,67,"Arshad, Muhammad and Cheema, Tanzeem Akbar and Ahmad, Sajjad and Nawaz, Rab and Sarfraz, Muhammad Shahzad and Shrestha, Rajendra P. and Ranamukhaarachchi, S. L.",Yield comparison of nonstructural carbohydrates in sweet sorghum and legume-based cropping systems,10.1080/00103624.2013.800097,2013,2009-2010,2009-2010,Thailand,Agricultural Systems and Engineering Research Farm,13.7333333,100.5,East Asia & Pacific,Aw,Exact,,Clay (C),5.0,,No,Yes,Yes,Yes,80,Dry season,Additive,,Sorghum,Sorghum bicolor L. Moench,Mung bean,Vigna radiata L.,2.7,0.8,2.3,0.4,2.6999999999999997,t/ha,,Table 5,,,,0.8518518518518517,0.5,1.3518518518518516
67,12,68,"Arshad, Muhammad and Cheema, Tanzeem Akbar and Ahmad, Sajjad and Nawaz, Rab and Sarfraz, Muhammad Shahzad and Shrestha, Rajendra P. and Ranamukhaarachchi, S. L.",Yield comparison of nonstructural carbohydrates in sweet sorghum and legume-based cropping systems,10.1080/00103624.2013.800097,2013,2009-2010,2010,Thailand,Agricultural Systems and Engineering Research Farm,13.7333333,100.5,East Asia & Pacific,Aw,Exact,,Clay (C),4.9,,No,Yes,Yes,Yes,80,Wet season,Additive,,Sorghum,Sorghum bicolor L. Moench,Mung bean,Vigna radiata L.,2.1,0.4,1.5,0.1,1.6,t/ha,,Table 5,,,,0.7142857142857143,0.25,0.9642857142857143
68,13,69,"Asten, P.J.A. Van, Wairegi, L.W.I., Mukasa, D., Uringi, N.O.",Agronomic and economic benefits of coffee-banana intercropping in Uganda's smallholder farming systems,10.1016/j.agsy.2010.12.004,2011,2006-2007,2006-2007,Uganda,"Mbale, Manafwa, Sironko and Budada districts",-0.0166667,30.2666666666666,Sub-Saharan Africa,Aw,Exact,,Sandy clay loam (SCL),,No,,,,,,,,,Coffee arabica,Coffea arabica L.,Banana,Musa L.,1.23,14.82,1.18,20.19,21.37,t/ha,,Table 1,0.959,1.362,2.322,0.959349593495935,1.3623481781376519,2.3216977716335867
69,13,70,"Asten, P.J.A. Van, Wairegi, L.W.I., Mukasa, D., Uringi, N.O.",Agronomic and economic benefits of coffee-banana intercropping in Uganda's smallholder farming systems,10.1016/j.agsy.2010.12.004,2011,2006-2007,2006-2007,Uganda,Masaka Rakai and Bushenyi districts,-0.0166667,30.2666666666666,Sub-Saharan Africa,Aw,Exact,,Multiple soil textures,,No,,,,,,,,,Coffee robusta,Coffea canephora Pierre ex Froehner,Banana,Musa L.,1.25,15.04,1.09,8.89,9.98,t/ha,,Table 1,0.872,0.591,1.463,0.8720000000000001,0.5910904255319149,1.463090425531915
70,14,71,"Badawy, S.A.E., Shalaby, G.A.","Effect of intercropping of sugar beet with onion and garlic on insect infestation, sugar beet yield and economics",10.21608/jpp.2015.49788,2015,2012-2014,2012-2014,Egypt,"El-Riad District, Kafr El-Sheikh Governorate",31.09794,30.950309,Middle East & North Africa,BWh,Estimated,,,,No,No,Yes,No,,109.5,"Sugar beet on a ridge, onion seedling at 25 cm spacing on the other ridge",Replacement,Row,Beetroot,Beta vulgaris L.,Onion,Allium cepa L.,31.39,,24.7,5.01,29.71,ton/feddan,Root yield,Table 3 & 4,0.787,,,0.7868748008920038,,
71,14,72,"Badawy, S.A.E., Shalaby, G.A.","Effect of intercropping of sugar beet with onion and garlic on insect infestation, sugar beet yield and economics",10.21608/jpp.2015.49788,2015,2012-2014,2012-2014,Egypt,"El-Riad District, Kafr El-Sheikh Governorate",31.09794,30.950309,Middle East & North Africa,BWh,Estimated,,,,No,No,Yes,No,,109.5,"Sugar beet on a ridge, onion seedling at 50 cm spacing on the other ridge",Replacement,Row,Beetroot,Beta vulgaris L.,Onion,Allium cepa L.,31.39,,24.6,4.27,28.87,ton/feddan,Root yield,Table 3 & 4,0.784,,,0.7836890729531698,,
72,14,73,"Badawy, S.A.E., Shalaby, G.A.","Effect of intercropping of sugar beet with onion and garlic on insect infestation, sugar beet yield and economics",10.21608/jpp.2015.49788,2015,2012-2014,2012-2014,Egypt,"El-Riad District, Kafr El-Sheikh Governorate",31.09794,30.950309,Middle East & North Africa,BWh,Estimated,,,,No,No,Yes,No,,109.5,"Sugar beet on a ridge, onion seedlings at 75 cm spacing on the other ridge",Replacement,Row,Beetroot,Beta vulgaris L.,Onion,Allium cepa L.,31.39,,24.52,2.1,26.62,ton/feddan,Root yield,Table 3 & 4,0.781,,,0.7811404906021026,,
73,14,74,"Badawy, S.A.E., Shalaby, G.A.","Effect of intercropping of sugar beet with onion and garlic on insect infestation, sugar beet yield and economics",10.21608/jpp.2015.49788,2015,2012-2014,2012-2014,Egypt,"El-Riad District, Kafr El-Sheikh Governorate",31.09794,30.950309,Middle East & North Africa,BWh,Estimated,,,,No,No,Yes,No,,109.5,"Sugar beet on a ridge, garlic lubes at 25 cm spacing on the other ridge",Replacement,Row,Beetroot,Beta vulgaris L.,Garlic,Allium sativum L.,31.39,,22.29,1.58,23.869999999999997,ton/feddan,Root yield,Table 3 & 4,0.71,,,0.7100987575661039,,
